"","tail","head","onset","terminus","onset.censored","terminus.censored","duration","id.edge"
"1659",43,43,10,16,FALSE,FALSE,6,1659
"1660",43,44,10,16,FALSE,FALSE,6,1660
"1661",43,45,10,16,FALSE,FALSE,6,1661
"1662",43,39,10,16,FALSE,FALSE,6,1662
"1663",43,46,10,16,FALSE,FALSE,6,1663
"1664",43,47,10,16,FALSE,FALSE,6,1664
"1665",43,40,10,16,FALSE,FALSE,6,1665
"1666",43,48,10,16,FALSE,FALSE,6,1666
"1667",44,43,10,16,FALSE,FALSE,6,1667
"1668",44,44,10,16,FALSE,FALSE,6,1668
"1669",44,45,10,16,FALSE,FALSE,6,1669
"1670",44,39,10,16,FALSE,FALSE,6,1670
"1671",44,46,10,16,FALSE,FALSE,6,1671
"1672",44,47,10,16,FALSE,FALSE,6,1672
"1673",44,40,10,16,FALSE,FALSE,6,1673
"1674",44,48,10,16,FALSE,FALSE,6,1674
"1675",45,43,10,16,FALSE,FALSE,6,1675
"1676",45,44,10,16,FALSE,FALSE,6,1676
"1677",45,45,10,16,FALSE,FALSE,6,1677
"1678",45,39,10,16,FALSE,FALSE,6,1678
"1679",45,46,10,16,FALSE,FALSE,6,1679
"1680",45,47,10,16,FALSE,FALSE,6,1680
"1681",45,40,10,16,FALSE,FALSE,6,1681
"1682",45,48,10,16,FALSE,FALSE,6,1682
"1683",39,43,10,16,FALSE,FALSE,6,1683
"1684",39,44,10,16,FALSE,FALSE,6,1684
"1685",39,45,10,16,FALSE,FALSE,6,1685
"1686",39,39,10,16,FALSE,FALSE,6,1686
"1687",39,46,10,16,FALSE,FALSE,6,1687
"1688",39,47,10,16,FALSE,FALSE,6,1688
"1689",39,40,10,16,FALSE,FALSE,6,1689
"1690",39,48,10,16,FALSE,FALSE,6,1690
"1691",46,43,10,16,FALSE,FALSE,6,1691
"1692",46,44,10,16,FALSE,FALSE,6,1692
"1693",46,45,10,16,FALSE,FALSE,6,1693
"1694",46,39,10,16,FALSE,FALSE,6,1694
"1695",46,46,10,16,FALSE,FALSE,6,1695
"1696",46,47,10,16,FALSE,FALSE,6,1696
"1697",46,40,10,16,FALSE,FALSE,6,1697
"1698",46,48,10,16,FALSE,FALSE,6,1698
"1699",47,43,10,16,FALSE,FALSE,6,1699
"1700",47,44,10,16,FALSE,FALSE,6,1700
"1701",47,45,10,16,FALSE,FALSE,6,1701
"1702",47,39,10,16,FALSE,FALSE,6,1702
"1703",47,46,10,16,FALSE,FALSE,6,1703
"1704",47,47,10,16,FALSE,FALSE,6,1704
"1705",47,40,10,16,FALSE,FALSE,6,1705
"1706",47,48,10,16,FALSE,FALSE,6,1706
"1707",40,43,10,16,FALSE,FALSE,6,1707
"1708",40,44,10,16,FALSE,FALSE,6,1708
"1709",40,45,10,16,FALSE,FALSE,6,1709
"1710",40,39,10,16,FALSE,FALSE,6,1710
"1711",40,46,10,16,FALSE,FALSE,6,1711
"1712",40,47,10,16,FALSE,FALSE,6,1712
"1713",40,40,10,16,FALSE,FALSE,6,1713
"1714",40,48,10,16,FALSE,FALSE,6,1714
"1715",48,43,10,16,FALSE,FALSE,6,1715
"1716",48,44,10,16,FALSE,FALSE,6,1716
"1717",48,45,10,16,FALSE,FALSE,6,1717
"1718",48,39,10,16,FALSE,FALSE,6,1718
"1719",48,46,10,16,FALSE,FALSE,6,1719
"1720",48,47,10,16,FALSE,FALSE,6,1720
"1721",48,40,10,16,FALSE,FALSE,6,1721
"1722",48,48,10,16,FALSE,FALSE,6,1722
"1723",43,43,3,16,FALSE,FALSE,13,1723
"1724",43,44,3,16,FALSE,FALSE,13,1724
"1725",43,45,3,16,FALSE,FALSE,13,1725
"1726",43,39,3,16,FALSE,FALSE,13,1726
"1727",43,47,3,16,FALSE,FALSE,13,1727
"1728",43,40,3,16,FALSE,FALSE,13,1728
"1729",43,48,3,16,FALSE,FALSE,13,1729
"1730",44,43,3,16,FALSE,FALSE,13,1730
"1731",44,44,3,16,FALSE,FALSE,13,1731
"1732",44,45,3,16,FALSE,FALSE,13,1732
"1733",44,39,3,16,FALSE,FALSE,13,1733
"1734",44,47,3,16,FALSE,FALSE,13,1734
"1735",44,40,3,16,FALSE,FALSE,13,1735
"1736",44,48,3,16,FALSE,FALSE,13,1736
"1737",45,43,3,16,FALSE,FALSE,13,1737
"1738",45,44,3,16,FALSE,FALSE,13,1738
"1739",45,45,3,16,FALSE,FALSE,13,1739
"1740",45,39,3,16,FALSE,FALSE,13,1740
"1741",45,47,3,16,FALSE,FALSE,13,1741
"1742",45,40,3,16,FALSE,FALSE,13,1742
"1743",45,48,3,16,FALSE,FALSE,13,1743
"1744",39,43,3,16,FALSE,FALSE,13,1744
"1745",39,44,3,16,FALSE,FALSE,13,1745
"1746",39,45,3,16,FALSE,FALSE,13,1746
"1747",39,39,3,16,FALSE,FALSE,13,1747
"1748",39,47,3,16,FALSE,FALSE,13,1748
"1749",39,40,3,16,FALSE,FALSE,13,1749
"1750",39,48,3,16,FALSE,FALSE,13,1750
"1751",47,43,3,16,FALSE,FALSE,13,1751
"1752",47,44,3,16,FALSE,FALSE,13,1752
"1753",47,45,3,16,FALSE,FALSE,13,1753
"1754",47,39,3,16,FALSE,FALSE,13,1754
"1755",47,47,3,16,FALSE,FALSE,13,1755
"1756",47,40,3,16,FALSE,FALSE,13,1756
"1757",47,48,3,16,FALSE,FALSE,13,1757
"1758",40,43,3,16,FALSE,FALSE,13,1758
"1759",40,44,3,16,FALSE,FALSE,13,1759
"1760",40,45,3,16,FALSE,FALSE,13,1760
"1761",40,39,3,16,FALSE,FALSE,13,1761
"1762",40,47,3,16,FALSE,FALSE,13,1762
"1763",40,40,3,16,FALSE,FALSE,13,1763
"1764",40,48,3,16,FALSE,FALSE,13,1764
"1765",48,43,3,16,FALSE,FALSE,13,1765
"1766",48,44,3,16,FALSE,FALSE,13,1766
"1767",48,45,3,16,FALSE,FALSE,13,1767
"1768",48,39,3,16,FALSE,FALSE,13,1768
"1769",48,47,3,16,FALSE,FALSE,13,1769
"1770",48,40,3,16,FALSE,FALSE,13,1770
"1771",48,48,3,16,FALSE,FALSE,13,1771
"1772",43,43,9,16,FALSE,FALSE,7,1772
"1773",43,44,9,16,FALSE,FALSE,7,1773
"1774",43,45,9,16,FALSE,FALSE,7,1774
"1775",43,39,9,16,FALSE,FALSE,7,1775
"1776",43,46,9,16,FALSE,FALSE,7,1776
"1777",43,47,9,16,FALSE,FALSE,7,1777
"1778",43,40,9,16,FALSE,FALSE,7,1778
"1779",43,48,9,16,FALSE,FALSE,7,1779
"1780",44,43,9,16,FALSE,FALSE,7,1780
"1781",44,44,9,16,FALSE,FALSE,7,1781
"1782",44,45,9,16,FALSE,FALSE,7,1782
"1783",44,39,9,16,FALSE,FALSE,7,1783
"1784",44,46,9,16,FALSE,FALSE,7,1784
"1785",44,47,9,16,FALSE,FALSE,7,1785
"1786",44,40,9,16,FALSE,FALSE,7,1786
"1787",44,48,9,16,FALSE,FALSE,7,1787
"1788",45,43,9,16,FALSE,FALSE,7,1788
"1789",45,44,9,16,FALSE,FALSE,7,1789
"1790",45,45,9,16,FALSE,FALSE,7,1790
"1791",45,39,9,16,FALSE,FALSE,7,1791
"1792",45,46,9,16,FALSE,FALSE,7,1792
"1793",45,47,9,16,FALSE,FALSE,7,1793
"1794",45,40,9,16,FALSE,FALSE,7,1794
"1795",45,48,9,16,FALSE,FALSE,7,1795
"1796",39,43,9,16,FALSE,FALSE,7,1796
"1797",39,44,9,16,FALSE,FALSE,7,1797
"1798",39,45,9,16,FALSE,FALSE,7,1798
"1799",39,39,9,16,FALSE,FALSE,7,1799
"1800",39,46,9,16,FALSE,FALSE,7,1800
"1801",39,47,9,16,FALSE,FALSE,7,1801
"1802",39,40,9,16,FALSE,FALSE,7,1802
"1803",39,48,9,16,FALSE,FALSE,7,1803
"1804",46,43,9,16,FALSE,FALSE,7,1804
"1805",46,44,9,16,FALSE,FALSE,7,1805
"1806",46,45,9,16,FALSE,FALSE,7,1806
"1807",46,39,9,16,FALSE,FALSE,7,1807
"1808",46,46,9,16,FALSE,FALSE,7,1808
"1809",46,47,9,16,FALSE,FALSE,7,1809
"1810",46,40,9,16,FALSE,FALSE,7,1810
"1811",46,48,9,16,FALSE,FALSE,7,1811
"1812",47,43,9,16,FALSE,FALSE,7,1812
"1813",47,44,9,16,FALSE,FALSE,7,1813
"1814",47,45,9,16,FALSE,FALSE,7,1814
"1815",47,39,9,16,FALSE,FALSE,7,1815
"1816",47,46,9,16,FALSE,FALSE,7,1816
"1817",47,47,9,16,FALSE,FALSE,7,1817
"1818",47,40,9,16,FALSE,FALSE,7,1818
"1819",47,48,9,16,FALSE,FALSE,7,1819
"1820",40,43,9,16,FALSE,FALSE,7,1820
"1821",40,44,9,16,FALSE,FALSE,7,1821
"1822",40,45,9,16,FALSE,FALSE,7,1822
"1823",40,39,9,16,FALSE,FALSE,7,1823
"1824",40,46,9,16,FALSE,FALSE,7,1824
"1825",40,47,9,16,FALSE,FALSE,7,1825
"1826",40,40,9,16,FALSE,FALSE,7,1826
"1827",40,48,9,16,FALSE,FALSE,7,1827
"1828",48,43,9,16,FALSE,FALSE,7,1828
"1829",48,44,9,16,FALSE,FALSE,7,1829
"1830",48,45,9,16,FALSE,FALSE,7,1830
"1831",48,39,9,16,FALSE,FALSE,7,1831
"1832",48,46,9,16,FALSE,FALSE,7,1832
"1833",48,47,9,16,FALSE,FALSE,7,1833
"1834",48,40,9,16,FALSE,FALSE,7,1834
"1835",48,48,9,16,FALSE,FALSE,7,1835
"1836",43,43,9,16,FALSE,FALSE,7,1836
"1837",43,44,9,16,FALSE,FALSE,7,1837
"1838",43,45,9,16,FALSE,FALSE,7,1838
"1839",43,39,9,16,FALSE,FALSE,7,1839
"1840",43,46,9,16,FALSE,FALSE,7,1840
"1841",43,47,9,16,FALSE,FALSE,7,1841
"1842",43,40,9,16,FALSE,FALSE,7,1842
"1843",43,48,9,16,FALSE,FALSE,7,1843
"1844",44,43,9,16,FALSE,FALSE,7,1844
"1845",44,44,9,16,FALSE,FALSE,7,1845
"1846",44,45,9,16,FALSE,FALSE,7,1846
"1847",44,39,9,16,FALSE,FALSE,7,1847
"1848",44,46,9,16,FALSE,FALSE,7,1848
"1849",44,47,9,16,FALSE,FALSE,7,1849
"1850",44,40,9,16,FALSE,FALSE,7,1850
"1851",44,48,9,16,FALSE,FALSE,7,1851
"1852",45,43,9,16,FALSE,FALSE,7,1852
"1853",45,44,9,16,FALSE,FALSE,7,1853
"1854",45,45,9,16,FALSE,FALSE,7,1854
"1855",45,39,9,16,FALSE,FALSE,7,1855
"1856",45,46,9,16,FALSE,FALSE,7,1856
"1857",45,47,9,16,FALSE,FALSE,7,1857
"1858",45,40,9,16,FALSE,FALSE,7,1858
"1859",45,48,9,16,FALSE,FALSE,7,1859
"1860",39,43,9,16,FALSE,FALSE,7,1860
"1861",39,44,9,16,FALSE,FALSE,7,1861
"1862",39,45,9,16,FALSE,FALSE,7,1862
"1863",39,39,9,16,FALSE,FALSE,7,1863
"1864",39,46,9,16,FALSE,FALSE,7,1864
"1865",39,47,9,16,FALSE,FALSE,7,1865
"1866",39,40,9,16,FALSE,FALSE,7,1866
"1867",39,48,9,16,FALSE,FALSE,7,1867
"1868",46,43,9,16,FALSE,FALSE,7,1868
"1869",46,44,9,16,FALSE,FALSE,7,1869
"1870",46,45,9,16,FALSE,FALSE,7,1870
"1871",46,39,9,16,FALSE,FALSE,7,1871
"1872",46,46,9,16,FALSE,FALSE,7,1872
"1873",46,47,9,16,FALSE,FALSE,7,1873
"1874",46,40,9,16,FALSE,FALSE,7,1874
"1875",46,48,9,16,FALSE,FALSE,7,1875
"1876",47,43,9,16,FALSE,FALSE,7,1876
"1877",47,44,9,16,FALSE,FALSE,7,1877
"1878",47,45,9,16,FALSE,FALSE,7,1878
"1879",47,39,9,16,FALSE,FALSE,7,1879
"1880",47,46,9,16,FALSE,FALSE,7,1880
"1881",47,47,9,16,FALSE,FALSE,7,1881
"1882",47,40,9,16,FALSE,FALSE,7,1882
"1883",47,48,9,16,FALSE,FALSE,7,1883
"1884",40,43,9,16,FALSE,FALSE,7,1884
"1885",40,44,9,16,FALSE,FALSE,7,1885
"1886",40,45,9,16,FALSE,FALSE,7,1886
"1887",40,39,9,16,FALSE,FALSE,7,1887
"1888",40,46,9,16,FALSE,FALSE,7,1888
"1889",40,47,9,16,FALSE,FALSE,7,1889
"1890",40,40,9,16,FALSE,FALSE,7,1890
"1891",40,48,9,16,FALSE,FALSE,7,1891
"1892",48,43,9,16,FALSE,FALSE,7,1892
"1893",48,44,9,16,FALSE,FALSE,7,1893
"1894",48,45,9,16,FALSE,FALSE,7,1894
"1895",48,39,9,16,FALSE,FALSE,7,1895
"1896",48,46,9,16,FALSE,FALSE,7,1896
"1897",48,47,9,16,FALSE,FALSE,7,1897
"1898",48,40,9,16,FALSE,FALSE,7,1898
"1899",48,48,9,16,FALSE,FALSE,7,1899
"1900",43,43,9,16,FALSE,FALSE,7,1900
"1901",43,44,9,16,FALSE,FALSE,7,1901
"1902",43,45,9,16,FALSE,FALSE,7,1902
"1903",43,39,9,16,FALSE,FALSE,7,1903
"1904",43,46,9,16,FALSE,FALSE,7,1904
"1905",43,47,9,16,FALSE,FALSE,7,1905
"1906",43,40,9,16,FALSE,FALSE,7,1906
"1907",43,48,9,16,FALSE,FALSE,7,1907
"1908",44,43,9,16,FALSE,FALSE,7,1908
"1909",44,44,9,16,FALSE,FALSE,7,1909
"1910",44,45,9,16,FALSE,FALSE,7,1910
"1911",44,39,9,16,FALSE,FALSE,7,1911
"1912",44,46,9,16,FALSE,FALSE,7,1912
"1913",44,47,9,16,FALSE,FALSE,7,1913
"1914",44,40,9,16,FALSE,FALSE,7,1914
"1915",44,48,9,16,FALSE,FALSE,7,1915
"1916",45,43,9,16,FALSE,FALSE,7,1916
"1917",45,44,9,16,FALSE,FALSE,7,1917
"1918",45,45,9,16,FALSE,FALSE,7,1918
"1919",45,39,9,16,FALSE,FALSE,7,1919
"1920",45,46,9,16,FALSE,FALSE,7,1920
"1921",45,47,9,16,FALSE,FALSE,7,1921
"1922",45,40,9,16,FALSE,FALSE,7,1922
"1923",45,48,9,16,FALSE,FALSE,7,1923
"1924",39,43,9,16,FALSE,FALSE,7,1924
"1925",39,44,9,16,FALSE,FALSE,7,1925
"1926",39,45,9,16,FALSE,FALSE,7,1926
"1927",39,39,9,16,FALSE,FALSE,7,1927
"1928",39,46,9,16,FALSE,FALSE,7,1928
"1929",39,47,9,16,FALSE,FALSE,7,1929
"1930",39,40,9,16,FALSE,FALSE,7,1930
"1931",39,48,9,16,FALSE,FALSE,7,1931
"1932",46,43,9,16,FALSE,FALSE,7,1932
"1933",46,44,9,16,FALSE,FALSE,7,1933
"1934",46,45,9,16,FALSE,FALSE,7,1934
"1935",46,39,9,16,FALSE,FALSE,7,1935
"1936",46,46,9,16,FALSE,FALSE,7,1936
"1937",46,47,9,16,FALSE,FALSE,7,1937
"1938",46,40,9,16,FALSE,FALSE,7,1938
"1939",46,48,9,16,FALSE,FALSE,7,1939
"1940",47,43,9,16,FALSE,FALSE,7,1940
"1941",47,44,9,16,FALSE,FALSE,7,1941
"1942",47,45,9,16,FALSE,FALSE,7,1942
"1943",47,39,9,16,FALSE,FALSE,7,1943
"1944",47,46,9,16,FALSE,FALSE,7,1944
"1945",47,47,9,16,FALSE,FALSE,7,1945
"1946",47,40,9,16,FALSE,FALSE,7,1946
"1947",47,48,9,16,FALSE,FALSE,7,1947
"1948",40,43,9,16,FALSE,FALSE,7,1948
"1949",40,44,9,16,FALSE,FALSE,7,1949
"1950",40,45,9,16,FALSE,FALSE,7,1950
"1951",40,39,9,16,FALSE,FALSE,7,1951
"1952",40,46,9,16,FALSE,FALSE,7,1952
"1953",40,47,9,16,FALSE,FALSE,7,1953
"1954",40,40,9,16,FALSE,FALSE,7,1954
"1955",40,48,9,16,FALSE,FALSE,7,1955
"1956",48,43,9,16,FALSE,FALSE,7,1956
"1957",48,44,9,16,FALSE,FALSE,7,1957
"1958",48,45,9,16,FALSE,FALSE,7,1958
"1959",48,39,9,16,FALSE,FALSE,7,1959
"1960",48,46,9,16,FALSE,FALSE,7,1960
"1961",48,47,9,16,FALSE,FALSE,7,1961
"1962",48,40,9,16,FALSE,FALSE,7,1962
"1963",48,48,9,16,FALSE,FALSE,7,1963
"1964",43,43,9,16,FALSE,FALSE,7,1964
"1965",43,44,9,16,FALSE,FALSE,7,1965
"1966",43,45,9,16,FALSE,FALSE,7,1966
"1967",43,39,9,16,FALSE,FALSE,7,1967
"1968",43,46,9,16,FALSE,FALSE,7,1968
"1969",43,47,9,16,FALSE,FALSE,7,1969
"1970",43,40,9,16,FALSE,FALSE,7,1970
"1971",43,48,9,16,FALSE,FALSE,7,1971
"1972",44,43,9,16,FALSE,FALSE,7,1972
"1973",44,44,9,16,FALSE,FALSE,7,1973
"1974",44,45,9,16,FALSE,FALSE,7,1974
"1975",44,39,9,16,FALSE,FALSE,7,1975
"1976",44,46,9,16,FALSE,FALSE,7,1976
"1977",44,47,9,16,FALSE,FALSE,7,1977
"1978",44,40,9,16,FALSE,FALSE,7,1978
"1979",44,48,9,16,FALSE,FALSE,7,1979
"1980",45,43,9,16,FALSE,FALSE,7,1980
"1981",45,44,9,16,FALSE,FALSE,7,1981
"1982",45,45,9,16,FALSE,FALSE,7,1982
"1983",45,39,9,16,FALSE,FALSE,7,1983
"1984",45,46,9,16,FALSE,FALSE,7,1984
"1985",45,47,9,16,FALSE,FALSE,7,1985
"1986",45,40,9,16,FALSE,FALSE,7,1986
"1987",45,48,9,16,FALSE,FALSE,7,1987
"1988",39,43,9,16,FALSE,FALSE,7,1988
"1989",39,44,9,16,FALSE,FALSE,7,1989
"1990",39,45,9,16,FALSE,FALSE,7,1990
"1991",39,39,9,16,FALSE,FALSE,7,1991
"1992",39,46,9,16,FALSE,FALSE,7,1992
"1993",39,47,9,16,FALSE,FALSE,7,1993
"1994",39,40,9,16,FALSE,FALSE,7,1994
"1995",39,48,9,16,FALSE,FALSE,7,1995
"1996",46,43,9,16,FALSE,FALSE,7,1996
"1997",46,44,9,16,FALSE,FALSE,7,1997
"1998",46,45,9,16,FALSE,FALSE,7,1998
"1999",46,39,9,16,FALSE,FALSE,7,1999
"2000",46,46,9,16,FALSE,FALSE,7,2000
"2001",46,47,9,16,FALSE,FALSE,7,2001
"2002",46,40,9,16,FALSE,FALSE,7,2002
"2003",46,48,9,16,FALSE,FALSE,7,2003
"2004",47,43,9,16,FALSE,FALSE,7,2004
"2005",47,44,9,16,FALSE,FALSE,7,2005
"2006",47,45,9,16,FALSE,FALSE,7,2006
"2007",47,39,9,16,FALSE,FALSE,7,2007
"2008",47,46,9,16,FALSE,FALSE,7,2008
"2009",47,47,9,16,FALSE,FALSE,7,2009
"2010",47,40,9,16,FALSE,FALSE,7,2010
"2011",47,48,9,16,FALSE,FALSE,7,2011
"2012",40,43,9,16,FALSE,FALSE,7,2012
"2013",40,44,9,16,FALSE,FALSE,7,2013
"2014",40,45,9,16,FALSE,FALSE,7,2014
"2015",40,39,9,16,FALSE,FALSE,7,2015
"2016",40,46,9,16,FALSE,FALSE,7,2016
"2017",40,47,9,16,FALSE,FALSE,7,2017
"2018",40,40,9,16,FALSE,FALSE,7,2018
"2019",40,48,9,16,FALSE,FALSE,7,2019
"2020",48,43,9,16,FALSE,FALSE,7,2020
"2021",48,44,9,16,FALSE,FALSE,7,2021
"2022",48,45,9,16,FALSE,FALSE,7,2022
"2023",48,39,9,16,FALSE,FALSE,7,2023
"2024",48,46,9,16,FALSE,FALSE,7,2024
"2025",48,47,9,16,FALSE,FALSE,7,2025
"2026",48,40,9,16,FALSE,FALSE,7,2026
"2027",48,48,9,16,FALSE,FALSE,7,2027
"2028",43,43,10,16,FALSE,FALSE,6,2028
"2029",43,44,10,16,FALSE,FALSE,6,2029
"2030",43,45,10,16,FALSE,FALSE,6,2030
"2031",43,39,10,16,FALSE,FALSE,6,2031
"2032",43,46,10,16,FALSE,FALSE,6,2032
"2033",43,47,10,16,FALSE,FALSE,6,2033
"2034",43,40,10,16,FALSE,FALSE,6,2034
"2035",43,48,10,16,FALSE,FALSE,6,2035
"2036",44,43,10,16,FALSE,FALSE,6,2036
"2037",44,44,10,16,FALSE,FALSE,6,2037
"2038",44,45,10,16,FALSE,FALSE,6,2038
"2039",44,39,10,16,FALSE,FALSE,6,2039
"2040",44,46,10,16,FALSE,FALSE,6,2040
"2041",44,47,10,16,FALSE,FALSE,6,2041
"2042",44,40,10,16,FALSE,FALSE,6,2042
"2043",44,48,10,16,FALSE,FALSE,6,2043
"2044",45,43,10,16,FALSE,FALSE,6,2044
"2045",45,44,10,16,FALSE,FALSE,6,2045
"2046",45,45,10,16,FALSE,FALSE,6,2046
"2047",45,39,10,16,FALSE,FALSE,6,2047
"2048",45,46,10,16,FALSE,FALSE,6,2048
"2049",45,47,10,16,FALSE,FALSE,6,2049
"2050",45,40,10,16,FALSE,FALSE,6,2050
"2051",45,48,10,16,FALSE,FALSE,6,2051
"2052",39,43,10,16,FALSE,FALSE,6,2052
"2053",39,44,10,16,FALSE,FALSE,6,2053
"2054",39,45,10,16,FALSE,FALSE,6,2054
"2055",39,39,10,16,FALSE,FALSE,6,2055
"2056",39,46,10,16,FALSE,FALSE,6,2056
"2057",39,47,10,16,FALSE,FALSE,6,2057
"2058",39,40,10,16,FALSE,FALSE,6,2058
"2059",39,48,10,16,FALSE,FALSE,6,2059
"2060",46,43,10,16,FALSE,FALSE,6,2060
"2061",46,44,10,16,FALSE,FALSE,6,2061
"2062",46,45,10,16,FALSE,FALSE,6,2062
"2063",46,39,10,16,FALSE,FALSE,6,2063
"2064",46,46,10,16,FALSE,FALSE,6,2064
"2065",46,47,10,16,FALSE,FALSE,6,2065
"2066",46,40,10,16,FALSE,FALSE,6,2066
"2067",46,48,10,16,FALSE,FALSE,6,2067
"2068",47,43,10,16,FALSE,FALSE,6,2068
"2069",47,44,10,16,FALSE,FALSE,6,2069
"2070",47,45,10,16,FALSE,FALSE,6,2070
"2071",47,39,10,16,FALSE,FALSE,6,2071
"2072",47,46,10,16,FALSE,FALSE,6,2072
"2073",47,47,10,16,FALSE,FALSE,6,2073
"2074",47,40,10,16,FALSE,FALSE,6,2074
"2075",47,48,10,16,FALSE,FALSE,6,2075
"2076",40,43,10,16,FALSE,FALSE,6,2076
"2077",40,44,10,16,FALSE,FALSE,6,2077
"2078",40,45,10,16,FALSE,FALSE,6,2078
"2079",40,39,10,16,FALSE,FALSE,6,2079
"2080",40,46,10,16,FALSE,FALSE,6,2080
"2081",40,47,10,16,FALSE,FALSE,6,2081
"2082",40,40,10,16,FALSE,FALSE,6,2082
"2083",40,48,10,16,FALSE,FALSE,6,2083
"2084",48,43,10,16,FALSE,FALSE,6,2084
"2085",48,44,10,16,FALSE,FALSE,6,2085
"2086",48,45,10,16,FALSE,FALSE,6,2086
"2087",48,39,10,16,FALSE,FALSE,6,2087
"2088",48,46,10,16,FALSE,FALSE,6,2088
"2089",48,47,10,16,FALSE,FALSE,6,2089
"2090",48,40,10,16,FALSE,FALSE,6,2090
"2091",48,48,10,16,FALSE,FALSE,6,2091
"2092",43,43,10,16,FALSE,FALSE,6,2092
"2093",43,44,10,16,FALSE,FALSE,6,2093
"2094",43,45,10,16,FALSE,FALSE,6,2094
"2095",43,39,10,16,FALSE,FALSE,6,2095
"2096",43,46,10,16,FALSE,FALSE,6,2096
"2097",43,47,10,16,FALSE,FALSE,6,2097
"2098",43,40,10,16,FALSE,FALSE,6,2098
"2099",43,48,10,16,FALSE,FALSE,6,2099
"2100",44,43,10,16,FALSE,FALSE,6,2100
"2101",44,44,10,16,FALSE,FALSE,6,2101
"2102",44,45,10,16,FALSE,FALSE,6,2102
"2103",44,39,10,16,FALSE,FALSE,6,2103
"2104",44,46,10,16,FALSE,FALSE,6,2104
"2105",44,47,10,16,FALSE,FALSE,6,2105
"2106",44,40,10,16,FALSE,FALSE,6,2106
"2107",44,48,10,16,FALSE,FALSE,6,2107
"2108",45,43,10,16,FALSE,FALSE,6,2108
"2109",45,44,10,16,FALSE,FALSE,6,2109
"2110",45,45,10,16,FALSE,FALSE,6,2110
"2111",45,39,10,16,FALSE,FALSE,6,2111
"2112",45,46,10,16,FALSE,FALSE,6,2112
"2113",45,47,10,16,FALSE,FALSE,6,2113
"2114",45,40,10,16,FALSE,FALSE,6,2114
"2115",45,48,10,16,FALSE,FALSE,6,2115
"2116",39,43,10,16,FALSE,FALSE,6,2116
"2117",39,44,10,16,FALSE,FALSE,6,2117
"2118",39,45,10,16,FALSE,FALSE,6,2118
"2119",39,39,10,16,FALSE,FALSE,6,2119
"2120",39,46,10,16,FALSE,FALSE,6,2120
"2121",39,47,10,16,FALSE,FALSE,6,2121
"2122",39,40,10,16,FALSE,FALSE,6,2122
"2123",39,48,10,16,FALSE,FALSE,6,2123
"2124",46,43,10,16,FALSE,FALSE,6,2124
"2125",46,44,10,16,FALSE,FALSE,6,2125
"2126",46,45,10,16,FALSE,FALSE,6,2126
"2127",46,39,10,16,FALSE,FALSE,6,2127
"2128",46,46,10,16,FALSE,FALSE,6,2128
"2129",46,47,10,16,FALSE,FALSE,6,2129
"2130",46,40,10,16,FALSE,FALSE,6,2130
"2131",46,48,10,16,FALSE,FALSE,6,2131
"2132",47,43,10,16,FALSE,FALSE,6,2132
"2133",47,44,10,16,FALSE,FALSE,6,2133
"2134",47,45,10,16,FALSE,FALSE,6,2134
"2135",47,39,10,16,FALSE,FALSE,6,2135
"2136",47,46,10,16,FALSE,FALSE,6,2136
"2137",47,47,10,16,FALSE,FALSE,6,2137
"2138",47,40,10,16,FALSE,FALSE,6,2138
"2139",47,48,10,16,FALSE,FALSE,6,2139
"2140",40,43,10,16,FALSE,FALSE,6,2140
"2141",40,44,10,16,FALSE,FALSE,6,2141
"2142",40,45,10,16,FALSE,FALSE,6,2142
"2143",40,39,10,16,FALSE,FALSE,6,2143
"2144",40,46,10,16,FALSE,FALSE,6,2144
"2145",40,47,10,16,FALSE,FALSE,6,2145
"2146",40,40,10,16,FALSE,FALSE,6,2146
"2147",40,48,10,16,FALSE,FALSE,6,2147
"2148",48,43,10,16,FALSE,FALSE,6,2148
"2149",48,44,10,16,FALSE,FALSE,6,2149
"2150",48,45,10,16,FALSE,FALSE,6,2150
"2151",48,39,10,16,FALSE,FALSE,6,2151
"2152",48,46,10,16,FALSE,FALSE,6,2152
"2153",48,47,10,16,FALSE,FALSE,6,2153
"2154",48,40,10,16,FALSE,FALSE,6,2154
"2155",48,48,10,16,FALSE,FALSE,6,2155
"2156",43,43,7,16,FALSE,FALSE,9,2156
"2157",43,44,7,16,FALSE,FALSE,9,2157
"2158",43,39,7,16,FALSE,FALSE,9,2158
"2159",43,46,7,16,FALSE,FALSE,9,2159
"2160",43,47,7,16,FALSE,FALSE,9,2160
"2161",43,40,7,16,FALSE,FALSE,9,2161
"2162",43,48,7,16,FALSE,FALSE,9,2162
"2163",44,43,7,16,FALSE,FALSE,9,2163
"2164",44,44,7,16,FALSE,FALSE,9,2164
"2165",44,39,7,16,FALSE,FALSE,9,2165
"2166",44,46,7,16,FALSE,FALSE,9,2166
"2167",44,47,7,16,FALSE,FALSE,9,2167
"2168",44,40,7,16,FALSE,FALSE,9,2168
"2169",44,48,7,16,FALSE,FALSE,9,2169
"2170",39,43,7,16,FALSE,FALSE,9,2170
"2171",39,44,7,16,FALSE,FALSE,9,2171
"2172",39,39,7,16,FALSE,FALSE,9,2172
"2173",39,46,7,16,FALSE,FALSE,9,2173
"2174",39,47,7,16,FALSE,FALSE,9,2174
"2175",39,40,7,16,FALSE,FALSE,9,2175
