"","id","autor","anio"
"3786",52,"golzarri y moreno jose ignacio de la inmaculada","2007"
"3787",52,"golzarri y moreno jose ignacio de la inmaculada","2013"
"3788",52,"golzarri y moreno jose ignacio de la inmaculada","2013"
"3789",52,"golzarri y moreno jose ignacio de la inmaculada","2013"
"3790",52,"golzarri y moreno jose ignacio de la inmaculada","2013"
"3791",52,"golzarri y moreno jose ignacio de la inmaculada","2013"
"3792",52,"golzarri y moreno jose ignacio de la inmaculada","2011"
"3793",52,"golzarri y moreno jose ignacio de la inmaculada","2018"
"3794",52,"golzarri y moreno jose ignacio de la inmaculada","2008"
"3795",52,"golzarri y moreno jose ignacio de la inmaculada","2016"
"3796",52,"golzarri y moreno jose ignacio de la inmaculada","2014"
"3797",52,"golzarri y moreno jose ignacio de la inmaculada","2017"
"3798",52,"golzarri y moreno jose ignacio de la inmaculada","2012"
"3799",52,"golzarri y moreno jose ignacio de la inmaculada","2009"
"3800",52,"golzarri y moreno jose ignacio de la inmaculada","2009"
"3801",52,"golzarri y moreno jose ignacio de la inmaculada","2018"
"3802",52,"golzarri y moreno jose ignacio de la inmaculada","2016"
"3803",52,"golzarri y moreno jose ignacio de la inmaculada","2010"
"3804",52,"golzarri y moreno jose ignacio de la inmaculada","2016"
"3805",52,"golzarri y moreno jose ignacio de la inmaculada","2018"
"3806",52,"golzarri y moreno jose ignacio de la inmaculada","2014"
"3807",52,"golzarri y moreno jose ignacio de la inmaculada","2016"
"3808",52,"golzarri y moreno jose ignacio de la inmaculada","2016"
"3809",52,"golzarri y moreno jose ignacio de la inmaculada","2013"
"3810",52,"golzarri y moreno jose ignacio de la inmaculada","2017"
"3811",52,"golzarri y moreno jose ignacio de la inmaculada","2011"
"3812",52,"golzarri y moreno jose ignacio de la inmaculada","2011"
"3813",52,"golzarri y moreno jose ignacio de la inmaculada","2013"
"3814",52,"golzarri y moreno jose ignacio de la inmaculada","2018"
"3815",52,"golzarri y moreno jose ignacio de la inmaculada","2015"
"3816",52,"golzarri y moreno jose ignacio de la inmaculada","2017"
"3817",52,"golzarri y moreno jose ignacio de la inmaculada","2017"
"3818",52,"golzarri y moreno jose ignacio de la inmaculada","2018"
"3819",52,"golzarri y moreno jose ignacio de la inmaculada","2014"
"3820",53,"brandan siques maria ester","1997"
"3821",53,"brandan siques maria ester","1974"
"3822",53,"brandan siques maria ester","1976"
"3823",53,"brandan siques maria ester","1977"
"3824",53,"brandan siques maria ester","1977"
"3825",53,"brandan siques maria ester","1980"
"3826",53,"brandan siques maria ester","1981"
"3827",53,"brandan siques maria ester","1981"
"3828",53,"brandan siques maria ester","1981"
"3829",53,"brandan siques maria ester","1982"
"3830",53,"brandan siques maria ester","1982"
"3831",53,"brandan siques maria ester","1983"
"3832",53,"brandan siques maria ester","1983"
"3833",53,"brandan siques maria ester","1983"
"3834",53,"brandan siques maria ester","1983"
"3835",53,"brandan siques maria ester","1984"
"3836",53,"brandan siques maria ester","1986"
"3837",53,"brandan siques maria ester","1986"
"3838",53,"brandan siques maria ester","1986"
"3839",53,"brandan siques maria ester","1987"
"3840",53,"brandan siques maria ester","1988"
"3841",53,"brandan siques maria ester","1988"
"3842",53,"brandan siques maria ester","1988"
"3843",53,"brandan siques maria ester","1988"
"3844",53,"brandan siques maria ester","1988"
"3845",53,"brandan siques maria ester","1988"
"3846",53,"brandan siques maria ester","1988"
"3847",53,"brandan siques maria ester","1999"
"3848",53,"brandan siques maria ester","1989"
"3849",53,"brandan siques maria ester","2004"
"3850",53,"brandan siques maria ester","1989"
"3851",53,"brandan siques maria ester","1990"
"3852",53,"brandan siques maria ester","1990"
"3853",53,"brandan siques maria ester","1990"
"3854",53,"brandan siques maria ester","1999"
"3855",53,"brandan siques maria ester","1999"
"3856",53,"brandan siques maria ester","1991"
"3857",53,"brandan siques maria ester","1991"
"3858",53,"brandan siques maria ester","1991"
"3859",53,"brandan siques maria ester","1991"
"3860",53,"brandan siques maria ester","1992"
"3861",53,"brandan siques maria ester","1992"
"3862",53,"brandan siques maria ester","1992"
"3863",53,"brandan siques maria ester","1992"
"3864",53,"brandan siques maria ester","1992"
"3865",53,"brandan siques maria ester","1993"
"3866",53,"brandan siques maria ester","1993"
"3867",53,"brandan siques maria ester","1993"
"3868",53,"brandan siques maria ester","1993"
"3869",53,"brandan siques maria ester","1993"
"3870",53,"brandan siques maria ester","1994"
"3871",53,"brandan siques maria ester","1994"
"3872",53,"brandan siques maria ester","1994"
"3873",53,"brandan siques maria ester","1995"
"3874",53,"brandan siques maria ester","1995"
"3875",53,"brandan siques maria ester","1995"
"3876",53,"brandan siques maria ester","1995"
"3877",53,"brandan siques maria ester","1995"
"3878",53,"brandan siques maria ester","1995"
"3879",53,"brandan siques maria ester","2001"
"3880",53,"brandan siques maria ester","1996"
"3881",53,"brandan siques maria ester","2001"
"3882",53,"brandan siques maria ester","1996"
"3883",53,"brandan siques maria ester","1996"
"3884",53,"brandan siques maria ester","2006"
"3885",53,"brandan siques maria ester","2006"
"3886",53,"brandan siques maria ester","1996"
"3887",53,"brandan siques maria ester","2002"
"3888",53,"brandan siques maria ester","2006"
"3889",53,"brandan siques maria ester","2006"
"3890",53,"brandan siques maria ester","1997"
"3891",53,"brandan siques maria ester","1997"
"3892",53,"brandan siques maria ester","2002"
"3893",53,"brandan siques maria ester","2002"
"3894",53,"brandan siques maria ester","2002"
"3895",53,"brandan siques maria ester","2002"
"3896",53,"brandan siques maria ester","1997"
"3897",53,"brandan siques maria ester","1997"
"3898",53,"brandan siques maria ester","1997"
"3899",53,"brandan siques maria ester","1997"
"3900",53,"brandan siques maria ester","1997"
"3901",53,"brandan siques maria ester","2010"
"3902",53,"brandan siques maria ester","1998"
"3903",53,"brandan siques maria ester","1998"
"3904",53,"brandan siques maria ester","1998"
"3905",53,"brandan siques maria ester","2011"
"3906",53,"brandan siques maria ester","1999"
"3907",53,"brandan siques maria ester","1999"
"3908",53,"brandan siques maria ester","2004"
"3909",53,"brandan siques maria ester","1999"
"3910",53,"brandan siques maria ester","2008"
"3911",53,"brandan siques maria ester","1999"
"3912",53,"brandan siques maria ester","2004"
"3913",53,"brandan siques maria ester","2000"
"3914",53,"brandan siques maria ester","2000"
"3915",53,"brandan siques maria ester","2014"
"3916",53,"brandan siques maria ester","2000"
"3917",53,"brandan siques maria ester","2009"
"3918",53,"brandan siques maria ester","2001"
"3919",53,"brandan siques maria ester","2001"
"3920",53,"brandan siques maria ester","2001"
"3921",53,"brandan siques maria ester","2010"
"3922",53,"brandan siques maria ester","2002"
"3923",53,"brandan siques maria ester","2006"
"3924",53,"brandan siques maria ester","2002"
"3925",53,"brandan siques maria ester","2006"
"3926",53,"brandan siques maria ester","2004"
"3927",53,"brandan siques maria ester","2011"
"3928",53,"brandan siques maria ester","2007"
"3929",53,"brandan siques maria ester","2008"
"3930",53,"brandan siques maria ester","2007"
"3931",53,"brandan siques maria ester","2008"
"3932",53,"brandan siques maria ester","2011"
"3933",53,"brandan siques maria ester","2012"
"3934",53,"brandan siques maria ester","2005"
"3935",53,"brandan siques maria ester","2006"
"3936",53,"brandan siques maria ester","2015"
"3937",53,"brandan siques maria ester","2015"
"3938",53,"brandan siques maria ester","2006"
"3939",53,"brandan siques maria ester","2006"
"3940",53,"brandan siques maria ester","2006"
"3941",53,"brandan siques maria ester","2006"
"3942",53,"brandan siques maria ester","2017"
"3943",53,"brandan siques maria ester","2008"
"3944",53,"brandan siques maria ester","2006"
"3945",53,"brandan siques maria ester","2007"
"3946",53,"brandan siques maria ester","2013"
"3947",53,"brandan siques maria ester","2016"
"3948",53,"brandan siques maria ester","2008"
"3949",53,"brandan siques maria ester","2014"
"3950",53,"brandan siques maria ester","2010"
"3951",53,"brandan siques maria ester","2010"
"3952",53,"brandan siques maria ester","2018"
"3953",53,"brandan siques maria ester","2018"
"3954",53,"brandan siques maria ester","2010"
"3955",53,"brandan siques maria ester","2013"
"3956",53,"brandan siques maria ester","2018"
"3957",54,"mello picco pier achille","2000"
"3958",54,"mello picco pier achille","2005"
"3959",54,"mello picco pier achille","2009"
"3960",54,"mello picco pier achille","2000"
"3961",54,"mello picco pier achille","2007"
"3962",54,"mello picco pier achille","2000"
"3963",54,"mello picco pier achille","2005"
"3964",54,"mello picco pier achille","2005"
"3965",54,"mello picco pier achille","1982"
"3966",54,"mello picco pier achille","2002"
"3967",54,"mello picco pier achille","1993"
"3968",54,"mello picco pier achille","1998"
"3969",54,"mello picco pier achille","1995"
"3970",54,"mello picco pier achille","2006"
"3971",54,"mello picco pier achille","1994"
"3972",54,"mello picco pier achille","1996"
"3973",54,"mello picco pier achille","2018"
"3974",54,"mello picco pier achille","2015"
"3975",54,"mello picco pier achille","1996"
"3976",54,"mello picco pier achille","2017"
"3977",54,"mello picco pier achille","2008"
"3978",54,"mello picco pier achille","1993"
"3979",54,"mello picco pier achille","2015"
"3980",54,"mello picco pier achille","2012"
"3981",54,"mello picco pier achille","2013"
"3982",54,"mello picco pier achille","2016"
"3983",54,"mello picco pier achille","2010"
"3984",54,"mello picco pier achille","1997"
"3985",54,"mello picco pier achille","2012"
"3986",54,"mello picco pier achille","2006"
"3987",54,"mello picco pier achille","1996"
"3988",54,"mello picco pier achille","1999"
"3989",54,"mello picco pier achille","1996"
"3990",54,"mello picco pier achille","1995"
"3991",54,"mello picco pier achille","2014"
"3992",54,"mello picco pier achille","1996"
"3993",54,"mello picco pier achille","2017"
"3994",54,"mello picco pier achille","2012"
"3995",54,"mello picco pier achille","2015"
"3996",54,"mello picco pier achille","1994"
"3997",55,"espinoza hernandez maria catalina","2005"
"3998",55,"espinoza hernandez maria catalina","2008"
"3999",55,"espinoza hernandez maria catalina","2013"
"4000",55,"espinoza hernandez maria catalina","2009"
"4001",55,"espinoza hernandez maria catalina","2018"
"4002",55,"espinoza hernandez maria catalina","2012"
"4003",55,"espinoza hernandez maria catalina","2017"
"4004",55,"espinoza hernandez maria catalina","2018"
"4005",55,"espinoza hernandez maria catalina","2018"
"4006",56,"garcia gonzalez jose andres","2017"
"4007",56,"garcia gonzalez jose andres","2018"
"4008",56,"garcia gonzalez jose andres","2018"
"4009",56,"garcia gonzalez jose andres","2017"
"4010",56,"garcia gonzalez jose andres","2017"
"4011",56,"garcia gonzalez jose andres","2018"
"4012",56,"garcia gonzalez jose andres","2017"
"4013",56,"garcia gonzalez jose andres","2018"
"4014",56,"garcia gonzalez jose andres","2018"
"4015",56,"garcia gonzalez jose andres","2017"
"4016",56,"garcia gonzalez jose andres","2017"
"4017",56,"garcia gonzalez jose andres","2018"
"4018",56,"garcia gonzalez jose andres","2018"
"4019",56,"garcia gonzalez jose andres","2017"
"4020",56,"garcia gonzalez jose andres","2018"
"4021",56,"garcia gonzalez jose andres","2018"
"4022",56,"garcia gonzalez jose andres","2017"
"4023",56,"garcia gonzalez jose andres","2018"
"4024",56,"garcia gonzalez jose andres","2017"
"4025",57,"gonzalez muñoz adiv","2018"
"4026",57,"gonzalez muñoz adiv","2018"
"4027",57,"gonzalez muñoz adiv","2017"
"4028",57,"gonzalez muñoz adiv","2016"
"4029",57,"gonzalez muñoz adiv","2017"
"4030",57,"gonzalez muñoz adiv","2017"
"4031",57,"gonzalez muñoz adiv","2016"
"4032",57,"gonzalez muñoz adiv","2017"
"4033",57,"gonzalez muñoz adiv","2018"
"4034",57,"gonzalez muñoz adiv","2017"
"4035",57,"gonzalez muñoz adiv","2017"
"4036",57,"gonzalez muñoz adiv","2018"
"4037",57,"gonzalez muñoz adiv","2017"
"4038",57,"gonzalez muñoz adiv","2017"
"4039",57,"gonzalez muñoz adiv","2017"
"4040",57,"gonzalez muñoz adiv","2018"
"4041",57,"gonzalez muñoz adiv","2017"
"4042",57,"gonzalez muñoz adiv","2018"
"4043",58,"torres labansat manuel","2013"
"4044",58,"torres labansat manuel","1995"
"4045",58,"torres labansat manuel","2005"
"4046",58,"torres labansat manuel","2004"
"4047",58,"torres labansat manuel","2004"
"4048",58,"torres labansat manuel","2008"
"4049",58,"torres labansat manuel","2000"
"4050",58,"torres labansat manuel","2000"
"4051",58,"torres labansat manuel","1997"
"4052",58,"torres labansat manuel","2000"
"4053",58,"torres labansat manuel","1997"
"4054",58,"torres labansat manuel","2013"
"4055",58,"torres labansat manuel","2006"
"4056",58,"torres labansat manuel","1999"
"4057",58,"torres labansat manuel","1995"
"4058",58,"torres labansat manuel","2011"
"4059",58,"torres labansat manuel","2005"
"4060",58,"torres labansat manuel","2005"
"4061",58,"torres labansat manuel","2014"
"4062",58,"torres labansat manuel","2005"
"4063",58,"torres labansat manuel","2009"
"4064",58,"torres labansat manuel","2002"
"4065",58,"torres labansat manuel","2007"
"4066",58,"torres labansat manuel","2008"
"4067",58,"torres labansat manuel","2011"
"4068",58,"torres labansat manuel","1995"
"4069",59,"vargas hernandez hesiquio","2014"
"4070",59,"vargas hernandez hesiquio","2016"
"4071",60,"alva sanchez hector","2002"
"4072",60,"alva sanchez hector","2011"
"4073",60,"alva sanchez hector","2010"
"4074",60,"alva sanchez hector","2016"
"4075",60,"alva sanchez hector","2004"
"4076",60,"alva sanchez hector","2009"
"4077",60,"alva sanchez hector","2017"
"4078",60,"alva sanchez hector","2010"
"4079",60,"alva sanchez hector","2018"
"4080",60,"alva sanchez hector","2008"
"4081",60,"alva sanchez hector","2012"
"4082",60,"alva sanchez hector","2015"
"4083",60,"alva sanchez hector","2015"
"4084",60,"alva sanchez hector","2018"
"4085",61,"rodriguez villafuerte mercedes","2002"
"4086",61,"rodriguez villafuerte mercedes","1998"
"4087",61,"rodriguez villafuerte mercedes","1999"
"4088",61,"rodriguez villafuerte mercedes","1990"
"4089",61,"rodriguez villafuerte mercedes","2011"
"4090",61,"rodriguez villafuerte mercedes","1995"
"4091",61,"rodriguez villafuerte mercedes","2001"
"4092",61,"rodriguez villafuerte mercedes","1996"
"4093",61,"rodriguez villafuerte mercedes","2002"
"4094",61,"rodriguez villafuerte mercedes","2002"
"4095",61,"rodriguez villafuerte mercedes","2002"
"4096",61,"rodriguez villafuerte mercedes","1997"
"4097",61,"rodriguez villafuerte mercedes","1999"
"4098",61,"rodriguez villafuerte mercedes","1999"
"4099",61,"rodriguez villafuerte mercedes","1999"
"4100",61,"rodriguez villafuerte mercedes","1999"
"4101",61,"rodriguez villafuerte mercedes","2004"
"4102",61,"rodriguez villafuerte mercedes","2000"
"4103",61,"rodriguez villafuerte mercedes","2001"
"4104",61,"rodriguez villafuerte mercedes","2001"
"4105",61,"rodriguez villafuerte mercedes","2002"
"4106",61,"rodriguez villafuerte mercedes","2006"
"4107",61,"rodriguez villafuerte mercedes","2010"
"4108",61,"rodriguez villafuerte mercedes","2002"
"4109",61,"rodriguez villafuerte mercedes","2006"
"4110",61,"rodriguez villafuerte mercedes","2002"
"4111",61,"rodriguez villafuerte mercedes","2002"
"4112",61,"rodriguez villafuerte mercedes","2010"
"4113",61,"rodriguez villafuerte mercedes","2010"
"4114",61,"rodriguez villafuerte mercedes","2014"
"4115",61,"rodriguez villafuerte mercedes","2008"
"4116",61,"rodriguez villafuerte mercedes","2008"
"4117",61,"rodriguez villafuerte mercedes","2006"
"4118",61,"rodriguez villafuerte mercedes","2006"
"4119",61,"rodriguez villafuerte mercedes","2011"
"4120",61,"rodriguez villafuerte mercedes","2009"
"4121",61,"rodriguez villafuerte mercedes","2016"
"4122",61,"rodriguez villafuerte mercedes","2016"
"4123",61,"rodriguez villafuerte mercedes","2011"
"4124",61,"rodriguez villafuerte mercedes","2014"
"4125",61,"rodriguez villafuerte mercedes","2016"
"4126",61,"rodriguez villafuerte mercedes","2010"
"4127",61,"rodriguez villafuerte mercedes","2016"
"4128",61,"rodriguez villafuerte mercedes","2018"
"4129",61,"rodriguez villafuerte mercedes","2014"
"4130",61,"rodriguez villafuerte mercedes","2015"
"4131",61,"rodriguez villafuerte mercedes","2017"
"4132",61,"rodriguez villafuerte mercedes","2018"
"4133",62,"murrieta rodriguez tirso","2005"
"4134",62,"murrieta rodriguez tirso","2010"
"4135",62,"murrieta rodriguez tirso","2009"
"4136",62,"murrieta rodriguez tirso","2017"
"4137",62,"murrieta rodriguez tirso","2013"
"4138",62,"murrieta rodriguez tirso","2011"
"4139",62,"murrieta rodriguez tirso","2008"
"4140",62,"murrieta rodriguez tirso","2010"
"4141",62,"murrieta rodriguez tirso","2018"
"4142",62,"murrieta rodriguez tirso","2018"
"4143",62,"murrieta rodriguez tirso","2015"
"4144",63,"ruiz trejo cesar gustavo","2004"
"4145",63,"ruiz trejo cesar gustavo","2005"
"4146",63,"ruiz trejo cesar gustavo","1996"
"4147",63,"ruiz trejo cesar gustavo","2006"
"4148",63,"ruiz trejo cesar gustavo","2002"
"4149",63,"ruiz trejo cesar gustavo","1998"
"4150",63,"ruiz trejo cesar gustavo","1998"
"4151",63,"ruiz trejo cesar gustavo","1999"
"4152",63,"ruiz trejo cesar gustavo","1999"
"4153",63,"ruiz trejo cesar gustavo","1999"
"4154",63,"ruiz trejo cesar gustavo","2000"
"4155",63,"ruiz trejo cesar gustavo","2009"
"4156",63,"ruiz trejo cesar gustavo","2001"
"4157",63,"ruiz trejo cesar gustavo","2001"
"4158",63,"ruiz trejo cesar gustavo","2002"
"4159",63,"ruiz trejo cesar gustavo","2006"
"4160",63,"ruiz trejo cesar gustavo","2010"
"4161",63,"ruiz trejo cesar gustavo","2004"
"4162",63,"ruiz trejo cesar gustavo","2011"
"4163",63,"ruiz trejo cesar gustavo","2014"
"4164",63,"ruiz trejo cesar gustavo","2006"
"4165",63,"ruiz trejo cesar gustavo","2006"
"4166",63,"ruiz trejo cesar gustavo","2006"
"4167",63,"ruiz trejo cesar gustavo","2010"
"4168",63,"ruiz trejo cesar gustavo","2010"
"4169",63,"ruiz trejo cesar gustavo","2008"
"4170",63,"ruiz trejo cesar gustavo","2014"
"4171",64,"miranda martin del campo javier","1987"
"4172",64,"miranda martin del campo javier","1999"
"4173",64,"miranda martin del campo javier","1988"
"4174",64,"miranda martin del campo javier","1989"
"4175",64,"miranda martin del campo javier","1989"
"4176",64,"miranda martin del campo javier","1999"
"4177",64,"miranda martin del campo javier","1990"
"4178",64,"miranda martin del campo javier","1991"
"4179",64,"miranda martin del campo javier","1991"
"4180",64,"miranda martin del campo javier","1991"
"4181",64,"miranda martin del campo javier","1991"
"4182",64,"miranda martin del campo javier","1992"
"4183",64,"miranda martin del campo javier","1992"
"4184",64,"miranda martin del campo javier","1992"
"4185",64,"miranda martin del campo javier","1992"
"4186",64,"miranda martin del campo javier","1993"
"4187",64,"miranda martin del campo javier","1993"
"4188",64,"miranda martin del campo javier","1993"
"4189",64,"miranda martin del campo javier","1994"
"4190",64,"miranda martin del campo javier","1994"
"4191",64,"miranda martin del campo javier","1994"
"4192",64,"miranda martin del campo javier","1994"
"4193",64,"miranda martin del campo javier","1995"
"4194",64,"miranda martin del campo javier","2009"
"4195",64,"miranda martin del campo javier","1996"
"4196",64,"miranda martin del campo javier","1996"
"4197",64,"miranda martin del campo javier","1996"
"4198",64,"miranda martin del campo javier","2001"
"4199",64,"miranda martin del campo javier","1996"
"4200",64,"miranda martin del campo javier","1996"
"4201",64,"miranda martin del campo javier","2006"
"4202",64,"miranda martin del campo javier","1996"
"4203",64,"miranda martin del campo javier","2002"
"4204",64,"miranda martin del campo javier","1996"
"4205",64,"miranda martin del campo javier","1997"
"4206",64,"miranda martin del campo javier","1998"
"4207",64,"miranda martin del campo javier","2007"
"4208",64,"miranda martin del campo javier","1999"
"4209",64,"miranda martin del campo javier","2007"
"4210",64,"miranda martin del campo javier","2004"
"4211",64,"miranda martin del campo javier","2004"
"4212",64,"miranda martin del campo javier","1999"
"4213",64,"miranda martin del campo javier","1999"
"4214",64,"miranda martin del campo javier","2000"
"4215",64,"miranda martin del campo javier","2000"
"4216",64,"miranda martin del campo javier","2000"
"4217",64,"miranda martin del campo javier","2008"
"4218",64,"miranda martin del campo javier","2005"
"4219",64,"miranda martin del campo javier","2005"
"4220",64,"miranda martin del campo javier","2009"
"4221",64,"miranda martin del campo javier","2002"
"4222",64,"miranda martin del campo javier","2010"
"4223",64,"miranda martin del campo javier","2002"
"4224",64,"miranda martin del campo javier","2002"
"4225",64,"miranda martin del campo javier","2007"
"4226",64,"miranda martin del campo javier","2003"
"4227",64,"miranda martin del campo javier","2013"
"4228",64,"miranda martin del campo javier","2007"
"4229",64,"miranda martin del campo javier","2004"
"4230",64,"miranda martin del campo javier","2004"
"4231",64,"miranda martin del campo javier","2004"
"4232",64,"miranda martin del campo javier","2014"
"4233",64,"miranda martin del campo javier","2008"
"4234",64,"miranda martin del campo javier","2004"
"4235",64,"miranda martin del campo javier","2004"
"4236",64,"miranda martin del campo javier","2006"
"4237",64,"miranda martin del campo javier","2010"
"4238",64,"miranda martin del campo javier","2006"
"4239",64,"miranda martin del campo javier","2018"
"4240",64,"miranda martin del campo javier","2013"
"4241",64,"miranda martin del campo javier","2011"
"4242",64,"miranda martin del campo javier","2011"
"4243",64,"miranda martin del campo javier","2011"
"4244",64,"miranda martin del campo javier","2016"
"4245",64,"miranda martin del campo javier","2014"
"4246",64,"miranda martin del campo javier","2017"
"4247",64,"miranda martin del campo javier","2016"
"4248",64,"miranda martin del campo javier","2012"
"4249",64,"miranda martin del campo javier","2011"
"4250",64,"miranda martin del campo javier","2012"
"4251",64,"miranda martin del campo javier","2014"
"4252",64,"miranda martin del campo javier","2018"
"4253",64,"miranda martin del campo javier","2013"
"4254",64,"miranda martin del campo javier","2018"
"4255",64,"miranda martin del campo javier","2018"
"4256",64,"miranda martin del campo javier","2016"
"4257",64,"miranda martin del campo javier","2018"
"4258",64,"miranda martin del campo javier","2015"
"4259",64,"miranda martin del campo javier","2018"
"4260",64,"miranda martin del campo javier","2017"
"4261",64,"miranda martin del campo javier","2018"
"4262",64,"miranda martin del campo javier","2016"
"4263",64,"miranda martin del campo javier","2018"
"4264",65,"paredes gutierrez rosario","2018"
"4265",65,"paredes gutierrez rosario","1998"
"4266",65,"paredes gutierrez rosario","2013"
"4267",65,"paredes gutierrez rosario","2016"
"4268",65,"paredes gutierrez rosario","2016"
"4269",65,"paredes gutierrez rosario","2009"
"4270",65,"paredes gutierrez rosario","2003"
"4271",65,"paredes gutierrez rosario","2016"
"4272",65,"paredes gutierrez rosario","2004"
"4273",65,"paredes gutierrez rosario","1998"
"4274",65,"paredes gutierrez rosario","2014"
"4275",65,"paredes gutierrez rosario","2010"
"4276",65,"paredes gutierrez rosario","2007"
"4277",65,"paredes gutierrez rosario","2005"
"4278",65,"paredes gutierrez rosario","2013"
"4279",65,"paredes gutierrez rosario","2013"
"4280",65,"paredes gutierrez rosario","2010"
"4281",65,"paredes gutierrez rosario","2012"
"4282",65,"paredes gutierrez rosario","2015"
"4283",65,"paredes gutierrez rosario","2010"
"4284",65,"paredes gutierrez rosario","2007"
"4285",65,"paredes gutierrez rosario","2017"
"4286",65,"paredes gutierrez rosario","2014"
"4287",65,"paredes gutierrez rosario","1999"
"4288",65,"paredes gutierrez rosario","2006"
"4289",65,"paredes gutierrez rosario","1997"
"4290",65,"paredes gutierrez rosario","2010"
"4291",65,"paredes gutierrez rosario","2006"
"4292",65,"paredes gutierrez rosario","2011"
"4293",66,"oliver y gutierrez alicia maria","2007"
"4294",66,"oliver y gutierrez alicia maria","2010"
"4295",66,"oliver y gutierrez alicia maria","2003"
"4296",66,"oliver y gutierrez alicia maria","2003"
"4297",66,"oliver y gutierrez alicia maria","1989"
"4298",66,"oliver y gutierrez alicia maria","1999"
"4299",66,"oliver y gutierrez alicia maria","1999"
"4300",66,"oliver y gutierrez alicia maria","1990"
"4301",66,"oliver y gutierrez alicia maria","1991"
"4302",66,"oliver y gutierrez alicia maria","1993"
"4303",66,"oliver y gutierrez alicia maria","1993"
"4304",66,"oliver y gutierrez alicia maria","1993"
"4305",66,"oliver y gutierrez alicia maria","1994"
"4306",66,"oliver y gutierrez alicia maria","1994"
"4307",66,"oliver y gutierrez alicia maria","1994"
"4308",66,"oliver y gutierrez alicia maria","2001"
"4309",66,"oliver y gutierrez alicia maria","2001"
"4310",66,"oliver y gutierrez alicia maria","1996"
"4311",66,"oliver y gutierrez alicia maria","1996"
"4312",66,"oliver y gutierrez alicia maria","1996"
"4313",66,"oliver y gutierrez alicia maria","1996"
"4314",66,"oliver y gutierrez alicia maria","1998"
"4315",66,"oliver y gutierrez alicia maria","2010"
"4316",66,"oliver y gutierrez alicia maria","1998"
"4317",66,"oliver y gutierrez alicia maria","1998"
"4318",66,"oliver y gutierrez alicia maria","1998"
"4319",66,"oliver y gutierrez alicia maria","2003"
"4320",66,"oliver y gutierrez alicia maria","2018"
"4321",66,"oliver y gutierrez alicia maria","2004"
"4322",66,"oliver y gutierrez alicia maria","2008"
"4323",66,"oliver y gutierrez alicia maria","2000"
"4324",66,"oliver y gutierrez alicia maria","2000"
"4325",66,"oliver y gutierrez alicia maria","2009"
"4326",66,"oliver y gutierrez alicia maria","2009"
"4327",66,"oliver y gutierrez alicia maria","2009"
"4328",66,"oliver y gutierrez alicia maria","2001"
"4329",66,"oliver y gutierrez alicia maria","2001"
"4330",66,"oliver y gutierrez alicia maria","2006"
"4331",66,"oliver y gutierrez alicia maria","2006"
"4332",66,"oliver y gutierrez alicia maria","2002"
"4333",66,"oliver y gutierrez alicia maria","2002"
"4334",66,"oliver y gutierrez alicia maria","2007"
"4335",66,"oliver y gutierrez alicia maria","2010"
"4336",66,"oliver y gutierrez alicia maria","2010"
"4337",66,"oliver y gutierrez alicia maria","2003"
"4338",66,"oliver y gutierrez alicia maria","2003"
"4339",66,"oliver y gutierrez alicia maria","1999"
"4340",66,"oliver y gutierrez alicia maria","2011"
"4341",66,"oliver y gutierrez alicia maria","2008"
"4342",66,"oliver y gutierrez alicia maria","2008"
"4343",66,"oliver y gutierrez alicia maria","2009"
"4344",66,"oliver y gutierrez alicia maria","2012"
"4345",66,"oliver y gutierrez alicia maria","2009"
"4346",66,"oliver y gutierrez alicia maria","2009"
"4347",66,"oliver y gutierrez alicia maria","2012"
"4348",66,"oliver y gutierrez alicia maria","2012"
"4349",66,"oliver y gutierrez alicia maria","2006"
"4350",66,"oliver y gutierrez alicia maria","2015"
"4351",66,"oliver y gutierrez alicia maria","2006"
"4352",66,"oliver y gutierrez alicia maria","2015"
"4353",66,"oliver y gutierrez alicia maria","2007"
"4354",66,"oliver y gutierrez alicia maria","2015"
"4355",66,"oliver y gutierrez alicia maria","2014"
"4356",66,"oliver y gutierrez alicia maria","2007"
"4357",66,"oliver y gutierrez alicia maria","2010"
"4358",66,"oliver y gutierrez alicia maria","2007"
"4359",66,"oliver y gutierrez alicia maria","2014"
"4360",66,"oliver y gutierrez alicia maria","2007"
"4361",66,"oliver y gutierrez alicia maria","2007"
"4362",66,"oliver y gutierrez alicia maria","2009"
"4363",66,"oliver y gutierrez alicia maria","2016"
"4364",66,"oliver y gutierrez alicia maria","2011"
"4365",66,"oliver y gutierrez alicia maria","2011"
"4366",66,"oliver y gutierrez alicia maria","2016"
"4367",66,"oliver y gutierrez alicia maria","2015"
"4368",66,"oliver y gutierrez alicia maria","2015"
"4369",66,"oliver y gutierrez alicia maria","2014"
"4370",66,"oliver y gutierrez alicia maria","2008"
"4371",66,"oliver y gutierrez alicia maria","2008"
"4372",66,"oliver y gutierrez alicia maria","2014"
"4373",66,"oliver y gutierrez alicia maria","2012"
"4374",66,"oliver y gutierrez alicia maria","2009"
"4375",66,"oliver y gutierrez alicia maria","2013"
"4376",66,"oliver y gutierrez alicia maria","2011"
"4377",66,"oliver y gutierrez alicia maria","2014"
"4378",66,"oliver y gutierrez alicia maria","2017"
"4379",66,"oliver y gutierrez alicia maria","2013"
"4380",66,"oliver y gutierrez alicia maria","2018"
